match,team,tsync,DD,Tier,WinLose
123456789,radiant,607,68.40774708,Pro,Win
123456789,radiant,608,67.47764383,Pro,Win
123456789,radiant,609,65.89071097,Pro,Win
123456789,radiant,610,65.1348447,Pro,Win
123456789,radiant,611,67.00535235,Pro,Win
123456789,radiant,612,65.94906107,Pro,Win
123456789,radiant,613,65.33346147,Pro,Win
123456789,radiant,614,62.78394649,Pro,Win
123456789,radiant,615,62.336814,Pro,Win
123456789,radiant,616,62.5119212,Pro,Win
123456789,radiant,617,61.83074854,Pro,Win
123456789,radiant,618,62.05941658,Pro,Win
123456789,radiant,619,60.88155972,Pro,Win
123456789,radiant,620,61.58001762,Pro,Win
123456789,radiant,621,61.65371114,Pro,Win
123456789,radiant,622,62.54518369,Pro,Win
123456789,radiant,623,62.73699774,Pro,Win
123456789,radiant,624,64.50273008,Pro,Win
123456789,radiant,625,64.4803007,Pro,Win
123456789,radiant,626,65.81477292,Pro,Win
123456789,radiant,627,67.51351933,Pro,Win
123456789,radiant,628,70.90930539,Pro,Win
123456789,radiant,629,70.2136153,Pro,Win
123456789,radiant,630,69.25897598,Pro,Win
123456789,radiant,631,70.34741172,Pro,Win
123456789,radiant,632,69.82019429,Pro,Win
123456789,radiant,633,71.68088963,Pro,Win
123456789,radiant,634,72.37995873,Pro,Win
123456789,radiant,635,70.81459757,Pro,Win
123456789,radiant,636,73.12860585,Pro,Win
123456789,radiant,637,74.67461843,Pro,Win
123456789,radiant,638,75.81551368,Pro,Win
123456789,radiant,639,74.51997622,Pro,Win
123456789,radiant,640,72.40132623,Pro,Win
123456789,radiant,641,71.28238361,Pro,Win
123456789,radiant,642,69.7205772,Pro,Win
123456789,radiant,643,70.22093525,Pro,Win
123456789,radiant,644,69.60794156,Pro,Win
123456789,radiant,645,69.52975445,Pro,Win
123456789,radiant,646,69.44296821,Pro,Win
123456789,radiant,647,69.86876628,Pro,Win
123456789,radiant,648,70.55055411,Pro,Win
123456789,radiant,649,69.89872278,Pro,Win
123456789,radiant,650,70.0997415,Pro,Win
123456789,radiant,651,71.73055349,Pro,Win
123456789,radiant,652,70.14608787,Pro,Win
123456789,radiant,653,69.66024374,Pro,Win
123456789,radiant,654,69.05347426,Pro,Win
123456789,radiant,655,72.00968789,Pro,Win
123456789,radiant,656,71.57945552,Pro,Win
123456789,radiant,657,74.4953352,Pro,Win
123456789,radiant,658,78.27497584,Pro,Win
123456789,radiant,659,81.31961063,Pro,Win
123456789,radiant,660,82.28539057,Pro,Win
123456789,radiant,661,110.8231028,Pro,Win
123456789,radiant,662,100.1687877,Pro,Win
123456789,radiant,663,100.8499882,Pro,Win
123456789,radiant,664,100.8222269,Pro,Win
123456789,radiant,665,102.4676276,Pro,Win
123456789,radiant,666,102.1915562,Pro,Win
123456789,radiant,667,101.8300781,Pro,Win
123456789,radiant,668,100.2298282,Pro,Win
123456789,radiant,669,102.5199852,Pro,Win
123456789,radiant,670,103.7535594,Pro,Win
123456789,radiant,671,101.480701,Pro,Win
123456789,radiant,672,99.55859317,Pro,Win
123456789,radiant,673,97.52042915,Pro,Win
123456789,radiant,674,96.11010444,Pro,Win
123456789,radiant,675,97.01951481,Pro,Win
123456789,radiant,676,96.27236811,Pro,Win
123456789,radiant,677,96.82678257,Pro,Win
123456789,radiant,678,98.81803125,Pro,Win
123456789,radiant,679,98.21476995,Pro,Win
123456789,radiant,680,98.02628869,Pro,Win
123456789,radiant,681,97.84970893,Pro,Win
123456789,radiant,682,98.3066078,Pro,Win
123456789,radiant,683,98.97447164,Pro,Win
123456789,radiant,684,99.51754192,Pro,Win
123456789,radiant,685,102.0661384,Pro,Win
123456789,radiant,686,104.3467236,Pro,Win
123456789,radiant,687,107.1815006,Pro,Win
123456789,radiant,688,110.9076462,Pro,Win
123456789,radiant,689,111.6470217,Pro,Win
123456789,radiant,690,111.6941771,Pro,Win
123456789,radiant,691,113.3124631,Pro,Win
123456789,radiant,692,114.8585146,Pro,Win
123456789,radiant,693,114.8888321,Pro,Win
123456789,radiant,694,114.6360839,Pro,Win
123456789,radiant,695,114.806238,Pro,Win
123456789,radiant,696,117.6636189,Pro,Win
123456789,radiant,697,116.9224432,Pro,Win
123456789,radiant,698,118.5918747,Pro,Win
123456789,radiant,699,119.8996272,Pro,Win
123456789,radiant,700,122.2714464,Pro,Win
123456789,radiant,701,125.8873933,Pro,Win
123456789,radiant,702,128.6644233,Pro,Win
123456789,radiant,703,127.8385337,Pro,Win
123456789,radiant,704,127.3375187,Pro,Win
123456789,radiant,705,126.3961849,Pro,Win
123456789,radiant,706,125.6759455,Pro,Win
123456789,radiant,707,123.5581835,Pro,Win
123456789,radiant,708,122.1179639,Pro,Win
123456789,radiant,709,120.9141793,Pro,Win
123456789,radiant,710,119.5429431,Pro,Win
123456789,radiant,711,117.3325482,Pro,Win
123456789,radiant,712,115.9576768,Pro,Win
123456789,radiant,713,95.03805081,Pro,Win
123456789,radiant,714,91.38884949,Pro,Win
123456789,radiant,715,48.78957988,Pro,Win
123456789,radiant,716,47.60217874,Pro,Win
123456789,radiant,717,47.25098722,Pro,Win
123456789,radiant,718,47.49802356,Pro,Win
123456789,radiant,719,47.64371632,Pro,Win
123456789,radiant,720,46.37734714,Pro,Win
123456789,radiant,721,45.69136648,Pro,Win
123456789,radiant,722,45.45134668,Pro,Win
123456789,radiant,723,44.67288076,Pro,Win
123456789,radiant,724,46.47512161,Pro,Win
123456789,radiant,725,47.9780732,Pro,Win
123456789,radiant,726,48.40120481,Pro,Win
123456789,radiant,727,48.80996601,Pro,Win
123456789,radiant,728,50.61651129,Pro,Win
123456789,radiant,729,52.21421386,Pro,Win
123456789,radiant,730,52.02859975,Pro,Win
123456789,radiant,731,52.41595117,Pro,Win
123456789,radiant,732,50.85078697,Pro,Win
123456789,radiant,733,49.56120567,Pro,Win
123456789,radiant,734,49.36446154,Pro,Win
123456789,radiant,735,50.02256732,Pro,Win
123456789,radiant,736,53.27230441,Pro,Win
123456789,radiant,737,55.36236265,Pro,Win
123456789,radiant,738,57.68227199,Pro,Win
123456789,radiant,739,96.64496972,Pro,Win
123456789,radiant,740,94.66058512,Pro,Win
123456789,radiant,741,93.31826713,Pro,Win
123456789,radiant,742,93.74851384,Pro,Win
123456789,radiant,743,95.01988578,Pro,Win
123456789,radiant,744,93.52737186,Pro,Win
123456789,radiant,745,92.45217213,Pro,Win
123456789,radiant,746,93.30461968,Pro,Win
123456789,radiant,747,94.8620278,Pro,Win
123456789,radiant,748,95.62350684,Pro,Win
123456789,radiant,749,95.60579063,Pro,Win
123456789,radiant,750,96.49239573,Pro,Win
123456789,radiant,751,95.9786561,Pro,Win
123456789,radiant,752,98.99936373,Pro,Win
123456789,radiant,753,101.2600459,Pro,Win
123456789,radiant,754,102.2245221,Pro,Win
123456789,radiant,755,104.0844934,Pro,Win
123456789,radiant,756,105.4460036,Pro,Win
123456789,radiant,757,103.8090347,Pro,Win
123456789,radiant,758,102.2504724,Pro,Win
123456789,radiant,759,103.7013277,Pro,Win
123456789,radiant,760,102.7311635,Pro,Win
123456789,radiant,761,101.1211163,Pro,Win
123456789,radiant,762,100.1321968,Pro,Win
123456789,radiant,763,101.5900654,Pro,Win
123456789,radiant,764,101.0207722,Pro,Win
123456789,radiant,765,100.7875632,Pro,Win
123456789,radiant,766,98.72650938,Pro,Win
123456789,radiant,767,99.19459685,Pro,Win
123456789,radiant,768,98.12437186,Pro,Win
123456789,radiant,769,97.68193877,Pro,Win
123456789,radiant,770,97.08681418,Pro,Win
123456789,radiant,771,98.34907706,Pro,Win
123456789,radiant,772,99.41940498,Pro,Win
123456789,radiant,773,99.42166965,Pro,Win
123456789,radiant,774,102.2167897,Pro,Win
123456789,radiant,775,102.9239165,Pro,Win
123456789,radiant,776,102.7047555,Pro,Win
123456789,radiant,777,103.839108,Pro,Win
123456789,radiant,778,104.2991653,Pro,Win
123456789,radiant,779,105.1749423,Pro,Win
123456789,radiant,780,105.870368,Pro,Win
123456789,radiant,781,106.5980904,Pro,Win
123456789,radiant,782,103.9994799,Pro,Win
123456789,radiant,783,104.1041252,Pro,Win
123456789,radiant,784,103.2444971,Pro,Win
123456789,radiant,785,103.2929015,Pro,Win
123456789,radiant,786,103.9773957,Pro,Win
123456789,radiant,787,104.3546319,Pro,Win
123456789,radiant,788,106.8218236,Pro,Win
123456789,radiant,789,107.2787141,Pro,Win
123456789,radiant,790,108.7046654,Pro,Win
123456789,radiant,791,108.12229,Pro,Win
123456789,radiant,792,106.8074078,Pro,Win
123456789,radiant,793,108.9962986,Pro,Win
123456789,radiant,794,108.4390312,Pro,Win
123456789,radiant,795,109.4923838,Pro,Win
123456789,radiant,796,109.2553293,Pro,Win
123456789,radiant,797,109.6311807,Pro,Win
123456789,radiant,798,107.7055874,Pro,Win
123456789,radiant,799,105.129867,Pro,Win
123456789,radiant,800,106.1807211,Pro,Win
123456789,radiant,801,104.853881,Pro,Win
123456789,radiant,802,106.5742916,Pro,Win
123456789,radiant,803,106.1703719,Pro,Win
123456789,radiant,804,105.2024898,Pro,Win
123456789,radiant,805,105.4713447,Pro,Win
123456789,radiant,806,104.8710026,Pro,Win
123456789,radiant,807,103.4711405,Pro,Win
123456789,radiant,808,103.3832237,Pro,Win
123456789,radiant,809,104.1504787,Pro,Win
123456789,radiant,810,106.755063,Pro,Win
123456789,radiant,811,105.8546759,Pro,Win
123456789,radiant,812,106.3326899,Pro,Win
123456789,radiant,813,106.2655794,Pro,Win
123456789,radiant,814,108.4130639,Pro,Win
123456789,radiant,815,107.3751665,Pro,Win
123456789,radiant,816,106.6319129,Pro,Win
123456789,radiant,817,106.0622199,Pro,Win
123456789,radiant,818,102.8194219,Pro,Win
123456789,radiant,819,101.2961214,Pro,Win
123456789,radiant,820,99.29944785,Pro,Win
123456789,radiant,821,98.61135988,Pro,Win
123456789,radiant,822,97.11296508,Pro,Win
123456789,radiant,823,95.42629962,Pro,Win
123456789,radiant,824,95.37469688,Pro,Win
123456789,radiant,825,93.47197294,Pro,Win
123456789,radiant,826,91.63753226,Pro,Win
123456789,radiant,827,91.25090417,Pro,Win
123456789,radiant,828,91.28960264,Pro,Win
123456789,radiant,829,90.02899833,Pro,Win
123456789,radiant,830,88.44253609,Pro,Win
123456789,radiant,831,90.01136771,Pro,Win
123456789,radiant,832,90.19545799,Pro,Win
123456789,radiant,833,89.19126583,Pro,Win
123456789,radiant,834,87.66809502,Pro,Win
123456789,radiant,835,88.13409315,Pro,Win
123456789,radiant,836,88.03780589,Pro,Win
123456789,radiant,837,89.81315674,Pro,Win
123456789,radiant,838,90.51855922,Pro,Win
123456789,radiant,839,89.72483839,Pro,Win
123456789,radiant,840,88.5608054,Pro,Win
123456789,radiant,841,88.57658396,Pro,Win
123456789,radiant,842,89.41851122,Pro,Win
123456789,radiant,843,88.14856241,Pro,Win
123456789,radiant,844,85.4156791,Pro,Win
123456789,radiant,845,85.81187851,Pro,Win
123456789,radiant,846,86.18491608,Pro,Win
123456789,radiant,847,85.6377601,Pro,Win
123456789,radiant,848,87.02555576,Pro,Win
123456789,radiant,849,87.91634542,Pro,Win
123456789,radiant,850,88.42996812,Pro,Win
123456789,radiant,851,86.98626339,Pro,Win
123456789,radiant,852,87.04899061,Pro,Win
123456789,radiant,853,86.18153115,Pro,Win
123456789,radiant,854,87.11901402,Pro,Win
123456789,radiant,855,86.51378473,Pro,Win
123456789,radiant,856,86.88257913,Pro,Win
123456789,radiant,857,85.03410283,Pro,Win
123456789,radiant,858,85.82776217,Pro,Win
123456789,radiant,859,84.78541173,Pro,Win
123456789,radiant,860,82.61966612,Pro,Win
123456789,radiant,861,80.65461344,Pro,Win
123456789,radiant,862,81.29870062,Pro,Win
123456789,radiant,863,84.25150328,Pro,Win
123456789,radiant,864,87.09015649,Pro,Win
123456789,radiant,865,87.736251,Pro,Win
123456789,radiant,866,88.0256231,Pro,Win
123456789,radiant,867,89.66409497,Pro,Win
123456789,radiant,868,90.58498632,Pro,Win
123456789,radiant,869,91.61017149,Pro,Win
123456789,radiant,870,94.80397673,Pro,Win
123456789,radiant,871,98.23961284,Pro,Win
123456789,radiant,872,99.1379413,Pro,Win
123456789,radiant,873,98.89374998,Pro,Win
123456789,radiant,874,97.23630961,Pro,Win
123456789,radiant,875,97.05497236,Pro,Win
123456789,radiant,876,97.70522523,Pro,Win
123456789,radiant,877,98.67639169,Pro,Win
123456789,radiant,878,100.8096624,Pro,Win
123456789,radiant,879,100.0064175,Pro,Win
123456789,radiant,880,99.07021471,Pro,Win
123456789,radiant,881,101.1225399,Pro,Win
123456789,radiant,882,99.83153467,Pro,Win
123456789,radiant,883,102.0531066,Pro,Win
123456789,radiant,884,103.8002559,Pro,Win
123456789,radiant,885,105.4756386,Pro,Win
123456789,radiant,886,105.7415751,Pro,Win
123456789,radiant,887,107.4325324,Pro,Win
123456789,radiant,888,108.8126615,Pro,Win
123456789,radiant,889,110.2793694,Pro,Win
123456789,radiant,890,110.2642489,Pro,Win
123456789,radiant,891,111.2080852,Pro,Win
123456789,radiant,892,109.9154602,Pro,Win
123456789,radiant,893,112.1588767,Pro,Win
123456789,radiant,894,111.2455664,Pro,Win
123456789,radiant,895,110.2680572,Pro,Win
123456789,radiant,896,109.5590349,Pro,Win
123456789,radiant,897,108.0095135,Pro,Win
123456789,radiant,898,106.7180229,Pro,Win
123456789,radiant,899,107.1286408,Pro,Win
123456789,radiant,900,107.5903725,Pro,Win
123456789,radiant,901,106.2845812,Pro,Win
123456789,radiant,902,104.8097666,Pro,Win
123456789,radiant,903,103.7649403,Pro,Win
123456789,radiant,904,106.9526059,Pro,Win
123456789,radiant,905,105.3026584,Pro,Win
123456789,radiant,906,105.4358006,Pro,Win
123456789,radiant,907,106.2590624,Pro,Win
123456789,radiant,908,108.6299934,Pro,Win
123456789,radiant,909,110.8122312,Pro,Win
123456789,radiant,910,110.2099108,Pro,Win
123456789,radiant,911,112.2510178,Pro,Win
123456789,radiant,912,113.0953621,Pro,Win
123456789,radiant,913,114.3338483,Pro,Win
123456789,radiant,914,115.7886203,Pro,Win
123456789,radiant,915,118.0981168,Pro,Win
123456789,radiant,916,118.9378211,Pro,Win
123456789,radiant,917,120.5205429,Pro,Win
123456789,radiant,918,122.6550317,Pro,Win
123456789,radiant,919,122.7624714,Pro,Win
123456789,radiant,920,121.5743727,Pro,Win
123456789,radiant,921,122.1605949,Pro,Win
123456789,radiant,922,122.704692,Pro,Win
123456789,radiant,923,123.8364619,Pro,Win
123456789,radiant,924,125.6467936,Pro,Win
123456789,radiant,925,125.5110552,Pro,Win
123456789,radiant,926,124.5746253,Pro,Win
123456789,radiant,927,122.6749562,Pro,Win
123456789,radiant,928,119.9018469,Pro,Win
123456789,radiant,929,119.2418666,Pro,Win
123456789,radiant,930,120.9450167,Pro,Win
123456789,radiant,931,119.8834016,Pro,Win
123456789,radiant,932,119.1008036,Pro,Win
123456789,radiant,933,119.135123,Pro,Win
123456789,radiant,934,117.9282071,Pro,Win
123456789,radiant,935,116.7148637,Pro,Win
123456789,radiant,936,114.8508052,Pro,Win
123456789,radiant,937,113.823582,Pro,Win
123456789,radiant,938,114.3937276,Pro,Win
123456789,radiant,939,114.974799,Pro,Win
123456789,radiant,940,115.2785398,Pro,Win
123456789,radiant,941,115.5938169,Pro,Win
123456789,radiant,942,116.2143502,Pro,Win
123456789,radiant,943,116.477685,Pro,Win
123456789,radiant,944,116.05047,Pro,Win
123456789,radiant,945,115.9027476,Pro,Win
123456789,radiant,946,115.0314821,Pro,Win
123456789,radiant,947,115.1574043,Pro,Win
123456789,radiant,948,114.9387666,Pro,Win
123456789,radiant,949,114.7093076,Pro,Win
123456789,radiant,950,113.5761658,Pro,Win
123456789,radiant,951,113.6783095,Pro,Win
123456789,radiant,952,112.6773111,Pro,Win
123456789,radiant,953,113.039583,Pro,Win
123456789,radiant,954,112.3184981,Pro,Win
123456789,radiant,955,112.2862131,Pro,Win
123456789,radiant,956,111.2150641,Pro,Win
123456789,radiant,957,108.8222159,Pro,Win
123456789,radiant,958,105.0968351,Pro,Win
123456789,radiant,959,102.3453523,Pro,Win
123456789,radiant,960,102.1671358,Pro,Win
123456789,radiant,961,102.7745385,Pro,Win
123456789,radiant,962,104.7066382,Pro,Win
123456789,radiant,963,106.7482844,Pro,Win
123456789,radiant,964,109.1939186,Pro,Win
123456789,radiant,965,110.6672628,Pro,Win
123456789,radiant,966,112.9146574,Pro,Win
123456789,radiant,967,113.3242909,Pro,Win
123456789,radiant,968,113.0130086,Pro,Win
123456789,radiant,969,112.4654143,Pro,Win
123456789,radiant,970,113.8348609,Pro,Win
123456789,radiant,971,116.0588673,Pro,Win
123456789,radiant,972,114.780621,Pro,Win
123456789,radiant,973,110.3043613,Pro,Win
123456789,radiant,974,108.9413228,Pro,Win
123456789,radiant,975,107.7143472,Pro,Win
123456789,radiant,976,105.5161798,Pro,Win
123456789,radiant,977,103.8727319,Pro,Win
123456789,radiant,978,101.7791418,Pro,Win
123456789,radiant,979,100.8261208,Pro,Win
123456789,radiant,980,97.45476169,Pro,Win
123456789,radiant,981,95.98064103,Pro,Win
123456789,radiant,982,93.26391034,Pro,Win
123456789,radiant,983,90.90227916,Pro,Win
123456789,radiant,984,86.58420729,Pro,Win
123456789,radiant,985,84.47432675,Pro,Win
123456789,radiant,986,83.47651231,Pro,Win
123456789,radiant,987,82.00250666,Pro,Win
123456789,radiant,988,80.9000833,Pro,Win
123456789,radiant,989,77.5930658,Pro,Win
123456789,radiant,990,75.75397245,Pro,Win
123456789,radiant,991,74.68296605,Pro,Win
123456789,radiant,992,72.15482743,Pro,Win
123456789,radiant,993,70.38807233,Pro,Win
123456789,radiant,994,68.2896184,Pro,Win
123456789,radiant,995,65.70714498,Pro,Win
123456789,radiant,996,65.13711803,Pro,Win
123456789,radiant,997,64.5562338,Pro,Win
123456789,radiant,998,63.91855962,Pro,Win
123456789,radiant,999,64.04535754,Pro,Win
123456789,radiant,1000,64.27127296,Pro,Win
123456789,radiant,1001,63.18965359,Pro,Win
123456789,radiant,1002,61.87602163,Pro,Win
123456789,radiant,1003,59.26572769,Pro,Win
123456789,radiant,1004,61.70223075,Pro,Win
123456789,radiant,1005,61.04529828,Pro,Win
123456789,radiant,1006,61.99336505,Pro,Win
123456789,radiant,1007,62.60362968,Pro,Win
123456789,radiant,1008,62.22981546,Pro,Win
123456789,radiant,1009,60.02308735,Pro,Win
123456789,radiant,1010,59.69540181,Pro,Win
123456789,radiant,1011,60.61328409,Pro,Win
123456789,radiant,1012,63.72127103,Pro,Win
123456789,radiant,1013,66.19521876,Pro,Win
123456789,radiant,1014,68.90056358,Pro,Win
123456789,radiant,1015,70.66732377,Pro,Win
123456789,radiant,1016,70.62501583,Pro,Win
123456789,radiant,1017,69.95316855,Pro,Win
123456789,radiant,1018,67.41353968,Pro,Win
123456789,radiant,1019,64.97373779,Pro,Win
123456789,radiant,1020,63.36098246,Pro,Win
123456789,radiant,1021,61.83535607,Pro,Win
123456789,radiant,1022,61.65632499,Pro,Win
123456789,radiant,1023,61.13447586,Pro,Win
123456789,radiant,1024,60.69928298,Pro,Win
123456789,radiant,1025,61.12728523,Pro,Win
123456789,radiant,1026,60.69695056,Pro,Win
123456789,radiant,1027,58.63488338,Pro,Win
123456789,radiant,1028,56.27355816,Pro,Win
123456789,radiant,1029,54.59178991,Pro,Win
123456789,radiant,1030,53.35456113,Pro,Win
123456789,radiant,1031,51.42478357,Pro,Win
123456789,radiant,1032,48.63241096,Pro,Win
123456789,radiant,1033,46.42988916,Pro,Win
123456789,radiant,1034,43.87854115,Pro,Win
123456789,radiant,1035,42.04138716,Pro,Win
123456789,radiant,1036,79.35188829,Pro,Win
123456789,radiant,1037,79.00165768,Pro,Win
123456789,radiant,1038,76.09238874,Pro,Win
123456789,radiant,1039,74.4818602,Pro,Win
123456789,radiant,1040,71.3754664,Pro,Win
123456789,radiant,1041,66.32857753,Pro,Win
123456789,radiant,1042,62.51157418,Pro,Win
123456789,radiant,1043,58.843719,Pro,Win
123456789,radiant,1044,57.30016865,Pro,Win
123456789,radiant,1045,54.91455156,Pro,Win
123456789,radiant,1046,53.12263445,Pro,Win
123456789,radiant,1047,51.77961033,Pro,Win
123456789,radiant,1048,50.0336407,Pro,Win
123456789,radiant,1049,48.6755002,Pro,Win
123456789,radiant,1050,47.4065795,Pro,Win
123456789,radiant,1051,47.55207826,Pro,Win
123456789,radiant,1052,48.8724719,Pro,Win
123456789,radiant,1053,49.24868055,Pro,Win
123456789,radiant,1054,49.52754937,Pro,Win
123456789,radiant,1055,83.39632798,Pro,Win
123456789,radiant,1056,84.22424917,Pro,Win
123456789,radiant,1057,84.21845167,Pro,Win
123456789,radiant,1058,82.27600657,Pro,Win
123456789,radiant,1059,82.67926866,Pro,Win
123456789,radiant,1060,79.29730242,Pro,Win
123456789,radiant,1061,76.64233034,Pro,Win
123456789,radiant,1062,75.11505035,Pro,Win
123456789,radiant,1063,76.47691516,Pro,Win
123456789,radiant,1064,76.54045185,Pro,Win
123456789,radiant,1065,78.38461778,Pro,Win
123456789,radiant,1066,81.41985143,Pro,Win
123456789,radiant,1067,82.59238224,Pro,Win
123456789,radiant,1068,86.75147617,Pro,Win
123456789,radiant,1069,89.42372394,Pro,Win
123456789,radiant,1070,93.33785923,Pro,Win
123456789,radiant,1071,95.4388748,Pro,Win
123456789,radiant,1072,97.68025371,Pro,Win
123456789,radiant,1073,98.86481488,Pro,Win
123456789,radiant,1074,101.2005878,Pro,Win
123456789,radiant,1075,103.3104824,Pro,Win
123456789,radiant,1076,104.8513422,Pro,Win
123456789,radiant,1077,107.2618476,Pro,Win
123456789,radiant,1078,108.8745873,Pro,Win
123456789,radiant,1079,111.7661143,Pro,Win
123456789,radiant,1080,113.3509012,Pro,Win
123456789,radiant,1081,116.5542238,Pro,Win
123456789,radiant,1082,119.5074401,Pro,Win
123456789,radiant,1083,120.7285936,Pro,Win
123456789,radiant,1084,121.2880551,Pro,Win
123456789,radiant,1085,120.6779498,Pro,Win
123456789,radiant,1086,120.3750081,Pro,Win
123456789,radiant,1087,119.0744797,Pro,Win
123456789,radiant,1088,117.3233692,Pro,Win
123456789,radiant,1089,115.96757,Pro,Win
123456789,radiant,1090,114.4981877,Pro,Win
123456789,radiant,1091,115.3506318,Pro,Win
123456789,radiant,1092,118.3656441,Pro,Win
123456789,radiant,1093,119.6441407,Pro,Win
123456789,radiant,1094,119.5936394,Pro,Win
123456789,radiant,1095,118.4414005,Pro,Win
123456789,radiant,1096,117.7551345,Pro,Win
123456789,radiant,1097,116.8272096,Pro,Win
123456789,radiant,1098,117.0371027,Pro,Win
123456789,radiant,1099,115.0260861,Pro,Win
123456789,radiant,1100,116.3070203,Pro,Win
123456789,radiant,1101,116.2863527,Pro,Win
123456789,radiant,1102,114.939843,Pro,Win
123456789,radiant,1103,112.4575796,Pro,Win
123456789,radiant,1104,111.5296398,Pro,Win
123456789,radiant,1105,110.0281047,Pro,Win
123456789,radiant,1106,106.9213185,Pro,Win
123456789,radiant,1107,104.7960535,Pro,Win
123456789,radiant,1108,101.8595802,Pro,Win
123456789,radiant,1109,99.39931184,Pro,Win
123456789,radiant,1110,98.19079451,Pro,Win
123456789,radiant,1111,94.52769454,Pro,Win
123456789,radiant,1112,91.75403553,Pro,Win
123456789,radiant,1113,87.97051847,Pro,Win
123456789,radiant,1114,84.4621425,Pro,Win
123456789,radiant,1115,83.86840404,Pro,Win
123456789,radiant,1116,83.72416624,Pro,Win
123456789,radiant,1117,82.3316841,Pro,Win
123456789,radiant,1118,83.37417618,Pro,Win
123456789,radiant,1119,85.28445597,Pro,Win
123456789,radiant,1120,88.26070086,Pro,Win
123456789,radiant,1121,90.8507973,Pro,Win
123456789,radiant,1122,90.36186889,Pro,Win
123456789,radiant,1123,87.56173757,Pro,Win
123456789,radiant,1124,86.43480302,Pro,Win
123456789,radiant,1125,85.15501099,Pro,Win
123456789,radiant,1126,86.0597509,Pro,Win
123456789,radiant,1127,87.77760309,Pro,Win
123456789,radiant,1128,88.74405732,Pro,Win
123456789,radiant,1129,88.46548645,Pro,Win
123456789,radiant,1130,88.9977867,Pro,Win
123456789,radiant,1131,90.20925479,Pro,Win
123456789,radiant,1132,90.52497893,Pro,Win
123456789,radiant,1133,89.08527821,Pro,Win
123456789,radiant,1134,85.97434404,Pro,Win
123456789,radiant,1135,84.14431146,Pro,Win
123456789,radiant,1136,84.07532961,Pro,Win
123456789,radiant,1137,132.0728357,Pro,Win
123456789,radiant,1138,134.4887652,Pro,Win
123456789,radiant,1139,136.0077511,Pro,Win
123456789,radiant,1140,135.4717735,Pro,Win
123456789,radiant,1141,135.0327516,Pro,Win
123456789,radiant,1142,135.5600485,Pro,Win
123456789,radiant,1143,131.8213913,Pro,Win
123456789,radiant,1144,130.7189266,Pro,Win
123456789,radiant,1145,128.2544478,Pro,Win
123456789,radiant,1146,126.3692456,Pro,Win
123456789,radiant,1147,127.7200674,Pro,Win
123456789,radiant,1148,126.5418157,Pro,Win
123456789,radiant,1149,123.4237398,Pro,Win
123456789,radiant,1150,119.457676,Pro,Win
123456789,radiant,1151,115.4114152,Pro,Win
123456789,radiant,1152,112.3964504,Pro,Win
123456789,radiant,1153,110.2107989,Pro,Win
123456789,radiant,1154,107.7632957,Pro,Win
123456789,radiant,1155,107.2342847,Pro,Win
123456789,radiant,1156,105.9349641,Pro,Win
123456789,radiant,1157,105.8656669,Pro,Win
123456789,radiant,1158,105.2525524,Pro,Win
123456789,radiant,1159,104.894797,Pro,Win
123456789,radiant,1160,93.37016284,Pro,Win
123456789,radiant,1161,90.35208695,Pro,Win
123456789,radiant,1162,88.32766052,Pro,Win
123456789,radiant,1163,84.33302045,Pro,Win
123456789,radiant,1164,81.56027492,Pro,Win
123456789,radiant,1165,79.38066658,Pro,Win
123456789,radiant,1166,76.48271734,Pro,Win
123456789,radiant,1167,73.99526129,Pro,Win
123456789,radiant,1168,70.28472044,Pro,Win
123456789,radiant,1169,67.56348647,Pro,Win
123456789,radiant,1170,65.4405967,Pro,Win
123456789,radiant,1171,63.18894471,Pro,Win
123456789,radiant,1172,59.65387762,Pro,Win
123456789,radiant,1173,56.78034319,Pro,Win
123456789,radiant,1174,53.30712152,Pro,Win
123456789,radiant,1175,49.3016888,Pro,Win
123456789,radiant,1176,47.60912604,Pro,Win
123456789,radiant,1177,47.12414229,Pro,Win
123456789,radiant,1178,45.10104761,Pro,Win
123456789,radiant,1179,46.43634392,Pro,Win
123456789,radiant,1180,47.96915672,Pro,Win
123456789,radiant,1181,47.97367983,Pro,Win
123456789,radiant,1182,48.35294776,Pro,Win
123456789,radiant,1183,48.79569982,Pro,Win
123456789,radiant,1184,39.7369567,Pro,Win
123456789,radiant,1185,41.64459326,Pro,Win
123456789,radiant,1186,44.7377178,Pro,Win
123456789,radiant,1187,46.0696479,Pro,Win
123456789,radiant,1188,47.61587623,Pro,Win
123456789,radiant,1189,50.9471005,Pro,Win
123456789,radiant,1190,54.26607015,Pro,Win
123456789,radiant,1191,57.2364497,Pro,Win
123456789,radiant,1192,63.51750749,Pro,Win
123456789,radiant,1193,70.48586964,Pro,Win
123456789,radiant,1194,76.34839967,Pro,Win
123456789,radiant,1195,80.25054019,Pro,Win
123456789,radiant,1196,83.53734169,Pro,Win
123456789,radiant,1197,84.91596351,Pro,Win
123456789,radiant,1198,87.83844741,Pro,Win
123456789,radiant,1199,91.10018691,Pro,Win
123456789,radiant,1200,94.14578064,Pro,Win
123456789,radiant,1201,100.4849409,Pro,Win
123456789,radiant,1202,102.7792774,Pro,Win
123456789,radiant,1203,105.2083799,Pro,Win
123456789,radiant,1204,105.3029374,Pro,Win
123456789,radiant,1205,105.6774351,Pro,Win
